ID,Beacon_Score,Mortgage_Balance,Avg_Monthly_Transactions,Has_Payroll,Has_Investment,Has_Visa,VISA_balance,Has_Deposit,Not_Mortgage_Balance,Services,Tenure_In_Months,TermInMonths,TermToMaturity,InterestRate,Closing_status,Cluster,PCA1,PCA2,Cluster_Label
10144,719,1247914.0,44,1,0,1,1778.468099,1,15526.0,7,274.0,60,16.0,0.0385,0,4,2.46534436633623,-1.210626604161222,"High Activity, Very High Mortgage"
10104,464,930912.0,1,0,0,0,0.0,1,13031.0,2,37.0,48,23.5,0.0314,0,6,-2.6896133698836464,-0.15979839898072676,"Low Activity, Low Credit Score"
10466,765,118818.0,2,0,0,0,0.0,1,445.0,1,40.0,48,10.0,0.0385,0,0,-1.8054887369486021,1.7261062921442885,"Low Activity, High Credit Score"
10026,794,290758.15,2,0,0,0,0.0,1,145.07,2,79.0,24,4.0,0.0279,1,3,-1.6821756042835563,1.857656005013734,"Moderate Activity, Moderate Mortgage"
10126,719,1247925.0,44,1,0,1,1778.468099,1,15529.0,7,274.0,60,16.0,0.0385,0,4,2.4653507652799433,-1.210640733171613,"High Activity, Very High Mortgage"
10137,819,360634.0,49,1,0,0,0.0,1,7736.0,4,409.0,60,5.0,0.0385,0,5,1.5643004708715194,2.1296558197876387,"High Activity, Low Mortgage"
10416,819,360635.0,49,1,0,0,0.0,1,7736.0,4,409.0,60,5.0,0.0385,0,5,1.5643005932597036,2.129655075674269,"High Activity, Low Mortgage"
10230,684,274675.0,25,1,1,0,0.0,1,32708.0,4,177.0,24,10.0,0.0385,0,3,0.48713607278894316,3.1253832371932755,"Moderate Activity, Moderate Mortgage"
10222,819,360640.0,49,1,0,0,0.0,1,7738.0,4,409.0,60,5.0,0.0385,0,5,1.5643045736497485,2.1296473925985397,"High Activity, Low Mortgage"
10561,769,402355.0,1,0,0,0,0.0,1,319.0,1,42.0,60,16.0,0.0385,0,0,-1.891706599040279,0.8642898678105657,"Low Activity, High Credit Score"
10714,719,1247932.0,44,1,0,1,1778.468099,1,15531.0,7,274.0,60,16.0,0.0385,0,4,2.4653549904463588,-1.2106499044740833,"High Activity, Very High Mortgage"
10220,764,576340.0,5,0,0,1,0.0,1,55680.0,2,57.0,60,25.0,0.0259,0,0,-1.7710467780256303,-1.7589198790562235,"Low Activity, High Credit Score"
10549,813,51931.0,46,1,1,0,0.0,1,207767.0,6,418.0,60,17.0,0.0279,0,5,1.9845379363477786,1.0961843252610068,"High Activity, Low Mortgage"
10042,742,202761.09,88,1,0,1,0.0,1,117859.48,7,297.0,60,7.0,0.0279,1,5,2.372928899175921,-0.21428787109614253,"High Activity, Low Mortgage"
10424,684,274683.0,25,1,1,0,0.0,1,32710.0,4,177.0,24,10.0,0.0385,0,3,0.48714042034354255,3.1253733217774355,"Moderate Activity, Moderate Mortgage"
10313,764,576344.0,5,0,0,1,0.0,1,55681.0,2,57.0,60,25.0,0.0259,0,0,-1.7710446042483303,-1.7589248367641446,"Low Activity, High Credit Score"
10653,798,291179.0,2,0,0,0,0.0,1,271.0,2,81.0,24,4.0,0.0279,0,3,-1.6700078302457992,1.8606724047100924,"Moderate Activity, Moderate Mortgage"
10442,746,203185.0,88,1,0,1,0.0,1,117987.0,7,299.0,60,7.0,0.0279,0,5,2.385099725638572,-0.21127689858125534,"High Activity, Low Mortgage"
10437,813,51937.0,46,1,1,0,0.0,1,207769.0,6,418.0,60,17.0,0.0279,0,5,1.984542039126008,1.0961758980719074,"High Activity, Low Mortgage"
10663,765,118838.0,2,0,0,0,0.0,1,451.0,1,40.0,48,10.0,0.0385,0,0,-1.8054761838375437,1.7260795223502472,"Low Activity, High Credit Score"
10047,794,290758.15,2,0,0,0,0.0,1,145.07,2,79.0,24,4.0,0.0279,1,3,-1.6821756042835563,1.857656005013734,"Moderate Activity, Moderate Mortgage"
10040,715,1247516.94,44,1,0,1,1778.468099,1,15406.83,7,272.0,60,16.0,0.0385,1,4,2.453190889271418,-1.2136740995946675,"High Activity, Very High Mortgage"
10140,819,360655.0,49,1,0,0,0.0,1,7742.0,4,409.0,60,5.0,0.0385,0,5,1.5643131463707622,2.1296283058802286,"High Activity, Low Mortgage"
10095,825,900822.64,111,1,0,1,2148.674206,1,212294.86,8,60.0,48,10.5,0.0309,1,4,3.31391720305993,-1.9044224721796041,"High Activity, Very High Mortgage"
10025,701,810977.39,2,0,0,0,0.0,1,35.97,1,60.0,12,4.0,0.0279,1,3,-2.1372248230168944,1.8369751142692965,"Moderate Activity, Moderate Mortgage"
10386,829,901257.0,111,1,0,1,2148.674206,1,212425.0,8,62.0,48,10.5,0.0309,0,4,3.326093721147463,-1.9014244665360678,"High Activity, Very High Mortgage"
10452,813,51949.0,46,1,1,0,0.0,1,207772.0,6,418.0,60,17.0,0.0279,0,5,1.9845485604579072,1.096161024948146,"High Activity, Low Mortgage"
10443,813,51950.0,46,1,1,0,0.0,1,207773.0,6,418.0,60,17.0,0.0279,0,5,1.9845503670706521,1.0961582995803365,"High Activity, Low Mortgage"
10132,719,1247954.0,44,1,0,1,1778.468099,1,15538.0,7,274.0,60,16.0,0.0385,0,4,2.4653694725583466,-1.2106801437493036,"High Activity, Very High Mortgage"
10233,684,274703.0,25,1,1,0,0.0,1,32716.0,4,177.0,24,10.0,0.0385,0,3,0.487152973454601,3.1253465519833945,"Moderate Activity, Moderate Mortgage"
10158,813,51954.0,46,1,1,0,0.0,1,207774.0,6,418.0,60,17.0,0.0279,0,5,1.9845525408479512,1.0961533418724156,"High Activity, Low Mortgage"
10695,764,576366.0,5,0,0,1,0.0,1,55688.0,2,57.0,60,25.0,0.0259,0,0,-1.7710301221363423,-1.7589550760393644,"Low Activity, High Credit Score"
10633,746,203205.0,88,1,0,1,0.0,1,117993.0,7,299.0,60,7.0,0.0279,0,5,2.3851122787496313,-0.21130366837529613,"High Activity, Low Mortgage"
10522,819,360671.0,49,1,0,0,0.0,1,7747.0,4,409.0,60,5.0,0.0385,0,5,1.5643235257045207,2.1296064937941073,"High Activity, Low Mortgage"
10619,819,360671.0,49,1,0,0,0.0,1,7747.0,4,409.0,60,5.0,0.0385,0,5,1.5643235257045207,2.1296064937941073,"High Activity, Low Mortgage"
10271,805,244292.0,2,0,0,0,0.0,1,393.0,2,50.0,60,24.0,0.0385,0,0,-1.9049678305434472,0.5315749162958844,"Low Activity, High Credit Score"
10184,773,1202434.0,135,1,1,1,0.0,1,10264.0,5,102.0,60,5.0,0.0345,0,2,2.5975563558137256,0.14127435496375307,"High Activity, High Mortgage"
10511,764,576370.0,5,0,0,1,0.0,1,55689.0,2,57.0,60,25.0,0.0259,0,0,-1.771027948359043,-1.7589600337472848,"Low Activity, High Credit Score"
9995,760,575923.87,5,0,0,1,0.0,1,55555.0,2,55.0,60,25.0,0.0259,1,0,-1.7832124080623122,-1.761941633534319,"Low Activity, High Credit Score"
10315,765,576374.0,5,0,0,1,0.0,1,55690.0,2,57.0,60,25.0,0.0259,0,0,-1.7693344233988186,-1.7589794795481488,"Low Activity, High Credit Score"
10584,359,301672.0,1,0,0,0,0.0,1,51937.0,3,62.0,24,12.0,0.0304,0,6,-2.4021160930474217,1.4394048181629877,"Low Activity, Low Credit Score"
10391,465,930963.0,1,0,0,0,0.0,1,13047.0,2,37.0,48,23.5,0.0314,0,6,-2.6878888293103316,-0.15988253692658191,"Low Activity, Low Credit Score"
10457,829,1001341.0,2,0,0,0,0.0,1,152.0,2,102.0,60,12.0,0.0279,0,0,-1.4731871442821152,-0.0822912135477784,"Low Activity, High Credit Score"
10214,765,576376.0,5,0,0,1,0.0,1,55691.0,2,57.0,60,25.0,0.0259,0,0,-1.7693324943978888,-1.758982949029329,"Low Activity, High Credit Score"
10701,765,576379.0,5,0,0,1,0.0,1,55692.0,2,57.0,60,25.0,0.0259,0,0,-1.7693304430087742,-1.7589871626238782,"Low Activity, High Credit Score"
10456,769,648890.0,6,1,0,1,0.0,1,409205.0,5,124.0,60,15.0,0.0279,0,1,0.9846083026917066,-1.6789919404011835,"Moderate Activity, High Mortgage"
10759,806,244306.0,2,0,0,0,0.0,1,397.0,2,50.0,60,24.0,0.0385,0,0,-1.903268029027694,0.5315420855979996,"Low Activity, High Credit Score"
10323,720,1247979.0,44,1,0,1,1778.468099,1,15545.0,7,274.0,60,16.0,0.0385,0,4,2.467075673017814,-1.210727103457579,"High Activity, Very High Mortgage"
10027,765,401940.02,1,0,0,0,0.0,1,194.8366667,1,40.0,60,16.0,0.0385,1,0,-1.903870679195946,0.8612655999524816,"Low Activity, High Credit Score"
10712,685,274727.0,25,1,1,0,0.0,1,32723.0,4,177.0,24,10.0,0.0385,0,3,0.4888590515258828,3.1253003363884897,"Moderate Activity, Moderate Mortgage"
10439,747,203227.0,88,1,0,1,0.0,1,117999.0,7,299.0,60,7.0,0.0279,0,5,2.3868164278199835,-0.21134641448902175,"High Activity, Low Mortgage"
10246,814,51980.0,46,1,1,0,0.0,1,207782.0,6,418.0,60,17.0,0.0279,0,5,1.986260547920163,1.0961036567963311,"High Activity, Low Mortgage"
10057,354,301220.19,1,0,0,0,0.0,1,51801.17,3,60.0,24,12.0,0.0304,1,6,-2.415995681229452,1.4364455587284646,"Low Activity, Low Credit Score"
10267,706,811445.0,2,0,0,0,0.0,1,176.0,1,62.0,12,4.0,0.0279,0,3,-2.1233362273583904,1.8399142954439234,"Moderate Activity, Moderate Mortgage"
10080,805,210600.05,3,0,0,1,0.0,1,20000.0,2,60.0,60,25.0,0.0269,1,0,-1.7921915336887362,-1.3377260168538643,"Low Activity, High Credit Score"
10034,555,310750.69,1,0,0,0,0.0,1,282.03,2,35.0,60,25.0,0.0269,1,6,-2.7128143584797746,-0.4256880341534552,"Low Activity, Low Credit Score"
10010,568,610258.05,97,0,1,1,508.0,1,4325.65,6,78.0,60,16.0,0.0279,1,2,0.6651621371990339,-0.9250762171444797,"High Activity, High Mortgage"
10148,747,203231.0,88,1,0,1,0.0,1,118000.0,7,299.0,60,7.0,0.0279,0,5,2.386818601597283,-0.2113513721969422,"High Activity, Low Mortgage"
10730,747,203231.0,88,1,0,1,0.0,1,118000.0,7,299.0,60,7.0,0.0279,0,5,2.386818601597283,-0.2113513721969422,"High Activity, Low Mortgage"
10635,769,648902.0,6,1,0,1,0.0,1,409209.0,5,124.0,60,15.0,0.0279,0,1,0.9846165082481659,-1.6790087947793841,"Moderate Activity, High Mortgage"
10396,560,311221.0,1,0,0,0,0.0,1,423.0,2,37.0,60,25.0,0.0269,0,6,-2.698923849202085,-0.4227527244641002,"Low Activity, Low Credit Score"
10414,765,576396.0,5,0,0,1,0.0,1,55697.0,2,57.0,60,25.0,0.0259,0,0,-1.7693199412868301,-1.75900971882337,"Low Activity, High Credit Score"
10307,765,576396.0,5,0,0,1,0.0,1,55697.0,2,57.0,60,25.0,0.0259,0,0,-1.7693199412868301,-1.75900971882337,"Low Activity, High Credit Score"
10535,769,648908.0,6,1,0,1,0.0,1,409211.0,5,124.0,60,15.0,0.0279,0,1,0.9846206110263949,-1.679017221968484,"Moderate Activity, High Mortgage"
10251,747,203238.0,88,1,0,1,0.0,1,118003.0,7,299.0,60,7.0,0.0279,0,5,2.386824510988258,-0.21136252475385142,"High Activity, Low Mortgage"
10228,820,360704.0,49,1,0,0,0.0,1,7757.0,4,409.0,60,5.0,0.0385,0,5,1.5660357579431479,2.1295476374155524,"High Activity, Low Mortgage"
10528,820,360706.0,49,1,0,0,0.0,1,7757.0,4,409.0,60,5.0,0.0385,0,5,1.566036002719517,2.1295461491888115,"High Activity, Low Mortgage"
10388,560,311231.0,1,0,0,0,0.0,1,426.0,2,37.0,60,25.0,0.0269,0,6,-2.6989175726465553,-0.4227661093611207,"Low Activity, Low Credit Score"
10698,810,211081.0,3,0,0,1,0.0,1,20144.0,2,62.0,60,25.0,0.0269,0,0,-1.7782946190003437,-1.3348046277317203,"Low Activity, High Credit Score"
10103,359,301702.0,1,0,0,0,0.0,1,51946.0,3,62.0,24,12.0,0.0304,0,6,-2.402097263380835,1.4393646634719262,"Low Activity, Low Credit Score"
10188,573,610743.0,97,0,1,1,508.0,1,4471.0,6,80.0,60,16.0,0.0279,0,2,0.6790618151433235,-0.9221604791693098,"High Activity, High Mortgage"
10078,354,301220.19,1,0,0,0,0.0,1,51801.17,3,60.0,24,12.0,0.0304,1,6,-2.415995681229452,1.4364455587284646,"Low Activity, Low Credit Score"
10090,765,401940.02,1,0,0,0,0.0,1,194.8366667,1,40.0,60,16.0,0.0385,1,0,-1.903870679195946,0.8612655999524816,"Low Activity, High Credit Score"
10190,774,1202477.0,135,1,1,1,0.0,1,10277.0,5,102.0,60,5.0,0.0345,0,2,2.5992748646078803,0.14120211368817703,"High Activity, High Mortgage"
10087,824,1000889.0,2,0,0,0,0.0,1,15.87,2,100.0,60,12.0,0.0279,1,0,-1.4870672609852689,-0.08524973722442893,"Low Activity, High Credit Score"
10159,769,648922.0,6,1,0,1,0.0,1,409215.0,5,124.0,60,15.0,0.0279,0,1,0.9846290613592241,-1.6790355645734247,"Moderate Activity, High Mortgage"
10088,701,810977.39,2,0,0,0,0.0,1,35.97,1,60.0,12,4.0,0.0279,1,3,-2.1372248230168944,1.8369751142692965,"Moderate Activity, Moderate Mortgage"
10048,765,401940.02,1,0,0,0,0.0,1,194.8366667,1,40.0,60,16.0,0.0385,1,0,-1.903870679195946,0.8612655999524816,"Low Activity, High Credit Score"
10226,720,1248010.0,44,1,0,1,1778.468099,1,15555.0,7,274.0,60,16.0,0.0385,0,4,2.4670963092971463,-1.21076998351645,"High Activity, Very High Mortgage"
10747,769,648925.0,6,1,0,1,0.0,1,409216.0,5,124.0,60,15.0,0.0279,0,1,0.9846311127483389,-1.6790397781679753,"Moderate Activity, High Mortgage"
10626,720,1248012.0,44,1,0,1,1778.468099,1,15555.0,7,274.0,60,16.0,0.0385,0,4,2.4670965540735152,-1.2107714717431906,"High Activity, Very High Mortgage"
10254,747,203259.0,88,1,0,1,0.0,1,118009.0,7,299.0,60,7.0,0.0279,0,5,2.3868371864875018,-0.21139003866126255,"High Activity, Low Mortgage"
10308,810,211099.0,3,0,0,1,0.0,1,20150.0,2,62.0,60,25.0,0.0269,0,0,-1.778282310665655,-1.3348299092990203,"Low Activity, High Credit Score"
10136,685,274764.0,25,1,1,0,0.0,1,32734.0,4,178.0,24,10.0,0.0385,0,3,0.4914514902786837,3.12706951617073,"Moderate Activity, Moderate Mortgage"
10613,820,360727.0,49,1,0,0,0.0,1,7764.0,4,410.0,60,5.0,0.0385,0,5,1.5686197463631195,2.1313351598027346,"High Activity, Low Mortgage"
10673,573,610759.0,97,0,1,1,508.0,1,4476.0,6,81.0,60,16.0,0.0279,0,2,0.6816415783968812,-0.9203637854796576,"High Activity, High Mortgage"
10677,830,901324.0,111,1,0,1,2148.674206,1,212445.0,8,63.0,48,10.5,0.0309,0,4,3.3303963407497745,-1.8997099295378324,"High Activity, Very High Mortgage"
10423,720,1248019.0,44,1,0,1,1778.468099,1,15557.0,7,275.0,60,16.0,0.0385,0,4,2.4696701631597278,-1.2089621372698875,"High Activity, Very High Mortgage"
10050,761,118413.5,2,0,0,0,0.0,1,324.0366667,1,37.66666667,48,10.0,0.0385,1,0,-1.8185026062555332,1.7224617173780157,"Low Activity, High Credit Score"
10554,829,1001392.0,2,0,0,0,0.0,1,167.0,2,103.0,60,12.0,0.0279,0,0,-1.4705862551964852,-0.0805403763704783,"Low Activity, High Credit Score"
10630,747,203264.0,88,1,0,1,0.0,1,118010.0,7,300.0,60,7.0,0.0279,0,5,2.389408866572785,-0.20957723470678088,"High Activity, Low Mortgage"
10071,761,118413.5,2,0,0,0,0.0,1,324.0366667,1,37.66666667,48,10.0,0.0385,1,0,-1.8185026062555332,1.7224617173780157,"Low Activity, High Credit Score"
10768,830,901328.0,111,1,0,1,2148.674206,1,212446.0,8,63.0,48,10.5,0.0309,0,4,3.330398514527074,-1.899714887245752,"High Activity, Very High Mortgage"
10608,765,576430.0,5,0,0,1,0.0,1,55707.0,2,58.0,60,25.0,0.0259,0,0,-1.7667295539231447,-1.7572363254465793,"Low Activity, High Credit Score"
10629,720,1248025.0,44,1,0,1,1778.468099,1,15559.0,7,275.0,60,16.0,0.0385,0,4,2.4696742659379587,-1.2089705644589877,"High Activity, Very High Mortgage"
10111,765,576433.0,5,0,0,1,0.0,1,55708.0,2,58.0,60,25.0,0.0259,0,0,-1.7667275025340294,-1.7572405390411288,"Low Activity, High Credit Score"
10577,830,901333.0,111,1,0,1,2148.674206,1,212448.0,8,63.0,48,10.5,0.0309,0,4,3.3304024949171187,-1.8997225703214828,"High Activity, Very High Mortgage"
10570,573,610770.0,97,0,1,1,508.0,1,4479.0,6,81.0,60,16.0,0.0279,0,2,0.6816479773405953,-0.9203779144900485,"High Activity, High Mortgage"
10708,720,1248029.0,44,1,0,1,1778.468099,1,15560.0,7,275.0,60,16.0,0.0385,0,4,2.4696764397152577,-1.2089755221669085,"High Activity, Very High Mortgage"
10431,820,360740.0,49,1,0,0,0.0,1,7768.0,4,410.0,60,5.0,0.0385,0,5,1.5686280743077634,2.1313175613111643,"High Activity, Low Mortgage"
10160,747,203276.0,88,1,0,1,0.0,1,118014.0,7,300.0,60,7.0,0.0279,0,5,2.3894170721292443,-0.20959408908498103,"High Activity, Low Mortgage"
10248,747,203279.0,88,1,0,1,0.0,1,118015.0,7,300.0,60,7.0,0.0279,0,5,2.3894191235183584,-0.20959830267953078,"High Activity, Low Mortgage"
10012,460,930511.4,1,0,0,0,0.0,1,12910.99,2,35.0,48,23.5,0.0314,1,6,-2.701768694951264,-0.16284159599911344,"Low Activity, Low Credit Score"
10381,774,1202510.0,135,1,1,1,0.0,1,10287.0,5,103.0,60,5.0,0.0345,0,2,2.6018651295833823,0.14297625117833865,"High Activity, High Mortgage"
10710,820,360749.0,49,1,0,0,0.0,1,7770.0,4,410.0,60,5.0,0.0385,0,5,1.5686325442505469,2.1313069017819526,"High Activity, Low Mortgage"
10557,829,1001413.0,2,0,0,0,0.0,1,173.0,2,103.0,60,12.0,0.0279,0,0,-1.4705735796972426,-0.08056789027788938,"Low Activity, High Credit Score"
10005,794,290758.15,2,0,0,0,0.0,1,145.07,2,79.0,24,4.0,0.0279,1,3,-1.6821756042835563,1.857656005013734,"Moderate Activity, Moderate Mortgage"
10573,573,610783.0,97,0,1,1,508.0,1,4483.0,6,81.0,60,16.0,0.0279,0,2,0.6816563052852389,-0.9203955129816186,"High Activity, High Mortgage"
10706,810,211126.0,3,0,0,1,0.0,1,20158.0,2,63.0,60,25.0,0.0269,0,0,-1.7756961484683833,-1.3330473446197588,"Low Activity, High Credit Score"
10179,806,244373.0,2,0,0,0,0.0,1,417.0,2,51.0,60,24.0,0.0385,0,0,-1.9006567606083058,0.5332711106891793,"Low Activity, High Credit Score"
10134,820,360753.0,49,1,0,0,0.0,1,7772.0,4,410.0,60,5.0,0.0385,0,5,1.568636402252407,2.131299962819593,"High Activity, Low Mortgage"
10409,810,211128.0,3,0,0,1,0.0,1,20158.0,2,63.0,60,25.0,0.0269,0,0,-1.7756959036920135,-1.3330488328465,"Low Activity, High Credit Score"
10682,465,931041.0,1,0,0,0,0.0,1,13070.0,2,38.0,48,23.5,0.0314,0,6,-2.6852711619472305,-0.15816764084579307,"Low Activity, Low Credit Score"
10164,814,52043.0,46,1,1,0,0.0,1,207801.0,6,419.0,60,17.0,0.0279,0,5,1.9888696425622523,1.0978376395954312,"High Activity, Low Mortgage"
10041,680,274263.55,25,1,1,0,0.0,1,32584.34,4,175.0,24,10.0,0.0385,1,3,0.4749732723898757,3.122355345383659,"Moderate Activity, Moderate Mortgage"
10526,720,1248050.0,44,1,0,1,1778.468099,1,15567.0,7,275.0,60,16.0,0.0385,0,4,2.4696907994390616,-1.2090050173287576,"High Activity, Very High Mortgage"
10434,820,360763.0,49,1,0,0,0.0,1,7775.0,4,410.0,60,5.0,0.0385,0,5,1.5686426788079364,2.131286577922573,"High Activity, Low Mortgage"
10752,706,811515.0,2,0,0,0,0.0,1,197.0,1,63.0,12,4.0,0.0279,0,3,-2.1207229075498875,1.8416391069405535,"Moderate Activity, Moderate Mortgage"
10355,814,52054.0,46,1,1,0,0.0,1,207804.0,6,419.0,60,17.0,0.0279,0,5,1.9888760415059665,1.0978235105850407,"High Activity, Low Mortgage"
10728,814,52056.0,46,1,1,0,0.0,1,207804.0,6,419.0,60,17.0,0.0279,0,5,1.9888762862823357,1.0978220223583,"High Activity, Low Mortgage"
10276,806,244392.0,2,0,0,0,0.0,1,423.0,2,51.0,60,24.0,0.0385,0,0,-1.9006443298854319,0.5332450850085092,"Low Activity, High Credit Score"
10600,765,576470.0,5,0,0,1,0.0,1,55719.0,2,58.0,60,25.0,0.0259,0,0,-1.766704447701028,-1.75728986503466,"Low Activity, High Credit Score"
10124,810,211147.0,3,0,0,1,0.0,1,20164.0,2,63.0,60,25.0,0.0269,0,0,-1.7756834729691406,-1.3330748585271701,"Low Activity, High Credit Score"
10563,766,118960.0,2,0,0,0,0.0,1,488.0,1,40.0,48,10.0,0.0385,0,0,-1.8037075849873394,1.7259009460118795,"Low Activity, High Credit Score"
10152,815,52065.0,46,1,1,0,0.0,1,207807.0,6,419.0,60,17.0,0.0279,0,5,1.9905737916326045,1.0977948934817054,"High Activity, Low Mortgage"
10231,821,360778.0,49,1,0,0,0.0,1,7779.0,4,410.0,60,5.0,0.0385,0,5,1.5703426027118743,2.1312530031113184,"High Activity, Low Mortgage"
10594,766,576476.0,5,0,0,1,0.0,1,55721.0,2,58.0,60,25.0,0.0259,0,0,-1.765008993739874,-1.7573127803167041,"Low Activity, High Credit Score"
10464,771,402494.0,1,0,0,0,0.0,1,361.0,1,43.0,60,16.0,0.0385,0,0,-1.8856667633654085,0.8658927529555349,"Low Activity, High Credit Score"
10482,574,610813.0,97,0,1,1,508.0,1,4492.0,6,81.0,60,16.0,0.0279,0,2,0.6833664861347507,-0.920450155765624,"High Activity, High Mortgage"
10093,769,1201987.73,135,1,1,1,0.0,1,10130.21,5,100.0,60,5.0,0.0345,1,2,2.5853722326632664,0.13829244328915963,"High Activity, High Mortgage"
10106,450,1510116.0,4,0,0,0,0.0,1,97006.0,2,38.0,60,25.0,0.0259,0,6,-2.569744232657209,-1.5771044363944848,"Low Activity, Low Credit Score"
10692,811,211155.0,3,0,0,1,0.0,1,20167.0,2,63.0,60,25.0,0.0269,0,0,-1.7739860900070563,-1.3331012432903933,"Low Activity, High Credit Score"
10320,721,1248072.0,44,1,0,1,1778.468099,1,15573.0,7,275.0,60,16.0,0.0385,0,4,2.4713949485094133,-1.2090477634424837,"High Activity, Very High Mortgage"
10262,770,648989.0,6,1,0,1,0.0,1,409235.0,5,125.0,60,15.0,0.0279,0,1,0.9889316809615366,-1.677321027575189,"Moderate Activity, High Mortgage"
10750,800,291315.0,2,0,0,0,0.0,1,312.0,2,82.0,24,4.0,0.0279,0,3,-1.663970045960043,1.8622795034496118,"Moderate Activity, Moderate Mortgage"
10235,721,1248074.0,44,1,0,1,1778.468099,1,15574.0,7,275.0,60,16.0,0.0385,0,4,2.471396877510344,-1.2090512329236636,"High Activity, Very High Mortgage"
10739,748,203326.0,88,1,0,1,0.0,1,118029.0,7,300.0,60,7.0,0.0279,0,5,2.391139806089814,-0.20967550166302693,"High Activity, Low Mortgage"
10732,770,648996.0,6,1,0,1,0.0,1,409237.0,5,125.0,60,15.0,0.0279,0,1,0.9889359061279506,-1.6773301988776597,"Moderate Activity, High Mortgage"
10351,748,203327.0,88,1,0,1,0.0,1,118029.0,7,300.0,60,7.0,0.0279,0,5,2.391139928477998,-0.2096762457763974,"High Activity, Low Mortgage"
10660,767,118979.0,2,0,0,0,0.0,1,494.0,1,40.0,48,10.0,0.0385,0,0,-1.8020038030815415,1.725860432238264,"Low Activity, High Credit Score"
10604,766,576492.0,5,0,0,1,0.0,1,55725.0,2,58.0,60,25.0,0.0259,0,0,-1.7650002986306759,-1.7573326111483865,"Low Activity, High Credit Score"
10024,824,1000889.0,2,0,0,0,0.0,1,15.87,2,100.0,60,12.0,0.0279,1,0,-1.4870672609852689,-0.08524973722442893,"Low Activity, High Credit Score"
10746,815,52084.0,46,1,1,0,0.0,1,207813.0,6,419.0,60,17.0,0.0279,0,5,1.9905862223554784,1.0977688678010353,"High Activity, Low Mortgage"
10389,450,1510132.0,4,0,0,0,0.0,1,97011.0,2,38.0,60,25.0,0.0259,0,6,-2.5697338533234517,-1.5771262484806046,"Low Activity, Low Credit Score"
10070,801,243846.84,2,0,0,0,0.0,1,259.4366667,2,48.16666667,60,24.0,0.0385,1,0,-1.9167232054235332,0.528894813873068,"Low Activity, High Credit Score"
10665,767,118987.0,2,0,0,0,0.0,1,496.0,1,41.0,48,10.0,0.0385,0,0,-1.7994300716071436,1.7276690225981965,"Low Activity, High Credit Score"
10121,766,576498.0,5,0,0,1,0.0,1,55727.0,2,58.0,60,25.0,0.0259,0,0,-1.764996195852446,-1.7573410383374863,"Low Activity, High Credit Score"
10329,721,1248092.0,44,1,0,1,1778.468099,1,15579.0,7,275.0,60,16.0,0.0385,0,4,2.471407501620472,-1.2090745332365243,"High Activity, Very High Mortgage"
10051,769,1201987.73,135,1,1,1,0.0,1,10130.21,5,100.0,60,5.0,0.0345,1,2,2.5853722326632664,0.13829244328915963,"High Activity, High Mortgage"
9999,680,274263.55,25,1,1,0,0.0,1,32584.34,4,175.0,24,10.0,0.0385,1,3,0.4749732723898757,3.122355345383659,"Moderate Activity, Moderate Mortgage"
10617,721,1248097.0,44,1,0,1,1778.468099,1,15581.0,7,275.0,60,16.0,0.0385,0,4,2.471411482010516,-1.2090822163122548,"High Activity, Very High Mortgage"
10614,721,1248098.0,44,1,0,1,1778.468099,1,15581.0,7,275.0,60,16.0,0.0385,0,4,2.4714116043987016,-1.209082960425625,"High Activity, Very High Mortgage"
10623,721,1248099.0,44,1,0,1,1778.468099,1,15582.0,7,275.0,60,16.0,0.0385,0,4,2.4714134110114463,-1.2090856857934342,"High Activity, Very High Mortgage"
10463,830,1001472.0,2,0,0,0,0.0,1,191.0,2,103.0,60,12.0,0.0279,0,0,-1.4688446915693283,-0.08066194363958548,"Low Activity, High Credit Score"
10255,815,52102.0,46,1,1,0,0.0,1,207818.0,6,419.0,60,17.0,0.0279,0,5,1.990596846465607,1.0977455674881738,"High Activity, Low Mortgage"
10481,775,1202577.0,135,1,1,1,0.0,1,10307.0,5,103.0,60,5.0,0.0345,0,2,2.603598365265896,0.14287228240080244,"High Activity, High Mortgage"
10674,831,901412.0,111,1,0,1,2148.674206,1,212472.0,8,63.0,48,10.5,0.0309,0,4,3.3321439361560916,-1.8998433934772194,"High Activity, Very High Mortgage"
10436,748,203353.0,88,1,0,1,0.0,1,118037.0,7,300.0,60,7.0,0.0279,0,5,2.3911565843672866,-0.20971144275953818,"High Activity, Low Mortgage"
10417,721,1248111.0,44,1,0,1,1778.468099,1,15585.0,7,275.0,60,16.0,0.0385,0,4,2.4714199323433457,-1.2091005589171953,"High Activity, Very High Mortgage"
10548,748,203355.0,88,1,0,1,0.0,1,118038.0,7,300.0,60,7.0,0.0279,0,5,2.391158513368217,-0.20971491224071775,"High Activity, Low Mortgage"
10666,775,1202582.0,135,1,1,1,0.0,1,10309.0,5,103.0,60,5.0,0.0345,0,2,2.60360234565594,0.14286459932507228,"High Activity, High Mortgage"
10348,748,203356.0,88,1,0,1,0.0,1,118038.0,7,300.0,60,7.0,0.0279,0,5,2.391158635756401,-0.20971565635408823,"High Activity, Low Mortgage"
10130,686,274859.0,25,1,1,0,0.0,1,32763.0,4,178.0,24,10.0,0.0385,0,3,0.493203310851415,3.1269268809288726,"Moderate Activity, Moderate Mortgage"
